Timeslot,NoBrokers,NoCustomers,Consumption,Production,Consumption24hAgo,Production24Ago,TempForecast,WindSpeedForecast,WindDirectionForecast,CloudsForecast,ClearedQuantity,ClearedQuantity24h,Bids,Asks,Imbalance,Imbalance1h,Imbalance24h,Imbalance1hSign,Imbalance24hSign
934,2,187,43301.0328997701,11492.520000000004,43753.63174322581,11429.080000000002,14.2,10.48,216.0,1.0,957.9453963078603,752.872181380399,7238.862532465679,-18074.210628397876,6340.722168235665,5581.223687823753,11805.514576453363,1,1
935,2,187,41193.449015982485,11480.89,39096.95017702273,11590.759999999998,13.8,9.48,206.0,1.0,887.7034021325362,789.6003511927473,3566.259368675853,-18157.822743423203,5581.223687823753,6881.726073714719,10940.914440375389,1,1
936,2,187,39880.62585708154,11463.969999999998,36949.597046778676,11516.240000000002,14.0,11.99,233.0,1.0,847.4899535781202,826.0030240394151,2933.025712486495,-18185.174100600052,6881.726073714719,9554.453439203786,13066.726207429041,1,1
937,2,187,34698.63599746654,11782.1,34401.821555033006,11603.490000000002,13.1,9.99,223.0,1.0,920.4560398697978,708.6180242371033,6083.194416054792,-18000.972032756934,9554.453439203786,13932.834044076975,14018.414376539586,1,1
938,2,187,34236.944269659645,11342.560000000001,34084.03736289347,6937.139999999999,12.6,9.99,233.0,0.29,719.7126998368457,757.364418382941,6022.677455459356,-18083.17023492389,13932.834044076975,15133.783811903708,13216.272038150473,1,1
939,2,187,36360.78996921573,11432.160000000003,37088.599421150175,11231.510000000002,12.4,9.99,223.0,0.29,711.3099773315784,610.4585690081587,8708.238566442116,-17965.73778923081,15133.783811903708,18444.270313414498,15317.039576262781,1,1
940,2,187,41635.79026947546,11617.16,43893.64705154378,11518.340000000002,12.1,9.99,233.0,0.79,999.2434863047137,723.5600274873042,6049.11510496168,-17920.039804814023,18444.270313414498,17762.321599849114,18066.666951434694,1,1
941,2,187,48463.44011567758,11799.120000000003,49116.9621551966,7392.110000000002,12.5,9.99,233.0,1.0,837.8744935900563,922.8604546109723,3431.8254828058416,-17945.656322517334,17762.321599849114,5166.151628536518,18570.446553319794,1,1
942,2,187,53648.49159212214,12077.940000000002,51858.58478352221,7165.679999999999,11.9,9.99,223.0,1.0,797.590549494969,746.6118041489841,4595.694039296118,-17901.283153071858,5166.151628536518,-4254.7659009752915,8140.972595370348,-1,1
943,2,187,73948.61560639717,16979.447781528375,73998.97981336841,14051.19276986734,11.6,9.99,223.0,0.915,1147.815273353763,994.0058553262065,4353.255912763373,-17909.811351340424,-4254.7659009752915,-2949.021123146991,9320.152835727604,-1,1
944,2,187,69353.30959059755,13651.795600000003,70734.53661354583,11428.150400000002,11.5,8.99,223.0,0.79,891.461586202531,1396.8332721992565,4695.644609404747,-17921.736214786026,-2949.021123146991,65.5328008193128,-19539.451686239445,1,-1
945,2,187,61451.051594796765,14318.450000000006,61779.06184229839,13399.853983501027,12.0,9.99,223.0,1.0,1119.5159786750764,1243.263978775109,5658.95870019805,-17690.28547015545,65.5328008193128,-9706.023436804844,-6467.749691673651,-1,-1
946,2,187,59379.09259932945,18171.120050045003,58537.139651923,14491.573400000001,12.6,8.99,223.0,0.54,959.5264806092313,1141.9346522267047,6191.142365784875,-17616.258286069216,-9706.023436804844,1134.2059581724352,15497.482251069032,1,1
947,2,187,57505.90776102786,14435.949999999997,57144.28602886015,16701.269214051626,12.9,8.99,223.0,0.54,952.6947215521607,1106.8693736695973,5130.425131346443,-17567.58755598064,1134.2059581724352,-6881.344759361809,18357.678054064687,-1,1
948,2,187,52276.650958533784,13622.739981481014,56536.40193280463,23103.60236158217,13.2,8.99,223.0,0.79,833.85072652895,1101.3077932821318,5400.69284666089,-17587.277425372195,-6881.344759361809,-391.6944362683689,26033.064616235188,-1,1
949,2,187,51719.88761100751,14341.830365297403,61152.530921106874,16383.129999999997,13.7,8.99,213.0,0.165,1031.6900629298805,1053.2150837227603,3473.420112892465,-17585.781015906075,-391.6944362683689,-3508.545245407803,41259.63350593105,-1,1
